reporting_date,destination_state,seller_type,payment_type,PHin,conv_num,fm_created,fm_picked,fm_d0_picked,zero_attempt_num,zero_attempt_denom,DHin,D0_OFD,First_attempt_delivered,fac_deno,total_delivered_attempts,total_attempts,rfr_num,rfr_deno,Breach_Num,Breach_Den,breach_plus1_num
20260708,MADHYA PRADESH,FCL,cod,18,2,8,8,6,2,3,10,3,4,6,4,6,0,6,0,3,0
20260528,WEST BENGAL,KPI,pp,8,8,8,8,8,1,2,7,3,6,6,6,6,0,6,0,8,0
20260612,BIHAR,IOH,pp,6,6,8,8,4,1,1,4,3,5,6,5,6,0,6,,,
20260507,KERALA,MOH,cod,13,10,8,8,6,2,3,7,2,1,4,1,6,2,6,0,11,0
20260504,WEST BENGAL,KPI,pp,8,8,8,8,8,,,2,1,5,6,5,6,0,6,0,7,0
20260505,UTTARAKHAND,FLO,pp,8,8,8,8,7,,,4,4,6,6,6,6,0,6,0,3,0
20260522,JHARKHAND,FCL,cod,8,5,8,8,4,1,1,4,4,6,6,6,6,0,6,0,6,0
20260708,DELHI,MOH,cod,8,1,9,8,7,,,5,5,3,5,3,6,2,6,0,2,0
20260518,BIHAR,FCL,cod,7,6,8,8,4,,,4,3,5,6,5,6,1,6,0,8,0
20260515,MADHYA PRADESH,INW,cod,5,5,8,8,2,,,5,2,6,6,6,6,0,6,0,9,0
20260706,ANDHRA PRADESH,FCL,cod,3,2,8,8,2,0,2,7,4,4,6,4,6,0,6,0,6,0
20260520,ASSAM,IOH,pp,9,9,9,8,7,,,10,5,5,6,5,6,0,6,0,14,0
20260504,MADHYA PRADESH,INW,cod,2,2,9,8,2,0,1,3,1,3,6,3,6,2,6,0,6,0
20260703,JHARKHAND,FLO,pp,6,6,8,8,4,,,4,3,3,5,4,6,0,6,0,7,0
20260604,TAMIL NADU,PRH,pp,8,8,8,8,8,,,5,4,6,6,6,6,0,6,0,3,0
20260428,KARNATAKA,ULT,pp,8,8,8,8,8,,,3,2,6,6,6,6,0,6,,,
20260422,KARNATAKA,PRH,pp,7,7,8,8,7,6,6,5,2,3,3,6,6,0,6,0,1,0
20260619,RAJASTHAN,IGS,pp,9,9,8,8,8,1,1,6,6,6,6,6,6,0,6,,,
20260425,RAJASTHAN,FLO,pp,6,6,8,8,6,,,5,4,3,4,4,6,1,6,0,3,0
20260522,KERALA,CUH,pp,8,8,8,8,8,,,7,3,4,5,5,6,1,6,0,3,0
20260421,MAHARASHTRA,ULT,pp,6,6,8,8,6,,,2,2,6,6,6,6,0,6,0,2,0
20260606,ODISHA,FCL,cod,6,5,8,8,5,1,1,8,3,5,5,6,6,0,6,0,7,0
20260502,TAMIL NADU,FLO,pp,5,4,8,8,5,1,1,5,3,4,5,4,6,1,6,0,4,0
20260416,ASSAM,MOH,cod,9,7,8,8,8,1,3,8,2,2,6,2,6,2,6,0,3,0
20260602,TELANGANA,MOH,cod,9,4,8,8,7,2,5,7,1,2,3,2,6,0,6,0,4,0
20260612,PUNJAB,FCL,cod,7,6,8,8,5,2,3,2,2,4,5,5,6,0,6,0,10,0
20260421,BIHAR,KIC,pp,6,4,8,8,5,,,5,3,5,5,6,6,0,6,,,
20260416,KARNATAKA,BHH,cod,3,2,8,8,1,0,4,4,3,4,5,5,6,0,6,2,8,1
20260518,KARNATAKA,MSR,cod,7,7,10,8,6,,,3,2,3,3,4,6,0,6,0,3,0
20260704,PUNJAB,BSS,cod,4,3,9,8,2,,,5,4,2,4,3,6,3,6,0,3,0
20260601,MADHYA PRADESH,FCL,pp,10,10,8,8,6,1,1,7,2,4,5,5,6,1,6,0,10,0
20260708,HARYANA,FCL,cod,11,5,8,8,6,,,2,0,5,6,5,6,0,6,0,5,0
20260514,CHHATTISGARH,KIC,cod,9,8,9,8,7,1,2,3,2,4,5,4,6,0,6,0,6,0
20260610,GOA,FCL,pp,10,9,8,8,8,,,8,6,6,6,6,6,0,6,0,3,0
20260610,MAHARASHTRA,ESC,cod,8,5,8,8,8,0,3,3,0,1,3,1,6,1,6,0,7,0
20260516,GUJARAT,REH,pp,9,9,9,8,8,,,5,4,6,6,6,6,0,6,0,4,0
20260513,KARNATAKA,LOI,cod,14,11,9,8,5,2,3,1,1,0,5,0,6,0,6,0,7,0
20260623,BIHAR,REH,pp,8,8,9,8,8,1,1,8,5,4,6,4,6,0,6,0,3,0
20260628,MADHYA PRADESH,FCL,pp,7,7,8,8,4,1,1,8,2,6,6,6,6,0,6,0,2,0
20260502,MAHARASHTRA,SWT,pp,15,14,8,8,0,,,6,5,4,5,5,6,0,6,0,6,0
20260611,MAHARASHTRA,ESC,cod,8,6,8,8,8,,,7,3,5,6,5,6,0,6,0,4,0
20260423,WEST BENGAL,ULT,pp,8,8,8,8,8,,,10,6,4,6,4,6,0,6,,,
20260625,WEST BENGAL,IGS,pp,8,8,8,8,8,,,2,2,6,6,6,6,0,6,0,4,0
20260513,RAJASTHAN,MOH,cod,5,3,11,8,4,2,4,5,3,1,5,1,6,1,6,0,6,0
20260705,GUJARAT,ESC,cod,8,6,8,8,8,0,1,5,4,4,6,4,6,0,6,0,8,0
20260703,UTTARAKHAND,FLO,pp,10,10,8,8,7,,,5,5,6,6,6,6,0,6,0,7,0
20260604,HARYANA,SDD,pp,1,1,8,8,1,,,7,5,6,6,6,6,0,6,0,8,0
20260613,TAMIL NADU,LUA,pp,6,6,9,8,4,1,1,7,3,5,5,5,6,0,6,1,1,1
20260521,ASSAM,FLO,cod,11,4,9,8,6,1,3,5,3,2,5,2,6,2,6,0,4,0
20260705,UTTARAKHAND,FCL,cod,5,3,8,8,4,,,10,6,5,6,5,6,0,6,0,8,0
20260504,UTTAR PRADESH,EMB,pp,12,12,8,8,8,1,1,5,4,5,5,5,6,1,6,0,4,0
20260503,TELANGANA,DFX,pp,8,4,8,8,8,,,2,2,4,6,4,6,2,6,0,5,0
20260615,HARYANA,EML,cod,1,1,9,8,0,0,1,3,3,1,3,2,6,1,6,0,4,0
20260512,KARNATAKA,LOI,cod,12,8,9,8,3,,,9,4,4,5,4,6,0,6,0,4,0
20260625,DELHI,MOH,cod,6,5,8,8,6,0,1,3,3,3,3,5,6,0,6,2,3,2
20260609,WEST BENGAL,MOH,cod,7,6,8,8,4,1,5,9,2,2,5,2,6,0,6,0,4,0
20260618,UTTAR PRADESH,INW,cod,18,15,8,8,3,,,3,0,4,4,4,6,2,6,0,12,0
20260424,GUJARAT,LOI,pp,8,8,9,8,6,,,6,5,5,5,6,6,0,6,0,6,0
20260605,RAJASTHAN,FLO,cod,6,3,9,8,4,0,2,2,0,3,4,4,6,0,6,0,4,0
20260518,KERALA,FLO,cod,8,7,8,8,7,,,6,2,6,6,6,6,0,6,,,
20260427,HARYANA,EML,pp,5,5,9,8,5,,,6,6,5,6,5,6,0,6,0,7,0
20260618,MADHYA PRADESH,MSR,pp,6,6,9,8,3,,,3,2,6,6,6,6,0,6,0,5,0
20260522,UTTAR PRADESH,INW,cod,13,12,8,8,0,,,5,3,4,4,4,6,2,6,0,11,0
20260620,TAMIL NADU,FCL,cod,7,6,9,8,5,1,2,3,0,5,6,5,6,0,6,0,9,0
20260419,DELHI,EMB,pp,8,8,8,8,6,,,7,6,6,6,6,6,0,6,0,4,0
20260521,HARYANA,EMB,pp,7,7,8,8,6,,,2,2,3,4,4,6,1,6,0,9,0
20260525,KARNATAKA,LUA,pp,12,12,9,8,6,0,1,8,6,6,6,6,6,0,6,0,3,0
20260415,UTTAR PRADESH,LOI,cod,6,5,9,8,4,,,4,3,4,4,6,6,0,6,0,5,0
20260529,CHHATTISGARH,FLO,cod,8,7,8,8,7,1,1,3,3,3,4,3,6,3,6,0,2,0
20260517,GUJARAT,LOI,pp,6,6,8,8,2,3,3,9,5,6,6,6,6,0,6,0,10,0
20260516,KERALA,ESA,pp,2,2,8,8,2,,,6,0,3,4,3,6,3,6,0,8,0
20260501,ASSAM,BSS,cod,4,4,9,8,1,,,2,0,1,2,4,6,1,6,0,10,0
20260521,MADHYA PRADESH,MOH,cod,8,4,8,8,8,2,3,4,2,1,5,1,6,3,6,1,4,1
20260430,KARNATAKA,MSR,pp,9,9,8,8,5,1,1,5,3,4,4,5,6,0,6,0,5,0
20260507,ASSAM,FCL,pp,6,6,8,8,4,,,6,5,6,6,6,6,0,6,0,5,0
20260605,TAMIL NADU,EMB,pp,9,9,8,8,8,,,5,2,6,6,6,6,0,6,0,12,0
20260418,KARNATAKA,NAH,cod,8,4,8,8,8,,,6,2,2,4,2,6,2,6,0,6,0
20260512,ASSAM,INW,cod,3,3,8,8,0,,,1,1,5,6,5,6,0,6,0,8,0
20260414,ASSAM,NAH,cod,8,6,8,8,7,0,2,4,2,1,6,1,6,0,6,,,
20260711,WEST BENGAL,BSS,pp,9,0,25,8,8,,,13,3,5,5,6,6,0,6,0,6,0
20260416,TAMIL NADU,ESA,pp,4,4,9,8,2,,,,,6,6,6,6,0,6,0,2,0
20260430,DELHI,LOI,cod,9,8,9,8,4,0,1,9,5,2,5,2,6,2,6,0,8,0
20260415,MAHARASHTRA,DFX,pp,4,4,10,8,4,1,1,3,2,1,4,4,7,0,7,0,7,0
20260709,RAJASTHAN,FCL,pp,11,2,8,8,6,,,13,2,5,7,5,7,2,7,2,17,0
20260526,PUNJAB,FCL,pp,12,11,8,8,8,1,1,9,5,6,7,6,7,0,7,0,11,0
20260611,TAMIL NADU,EMB,pp,9,9,8,8,7,,,4,2,4,5,6,7,0,7,0,12,0
20260710,DELHI,EMB,cod,7,1,9,8,7,1,2,2,2,4,6,5,7,0,7,0,6,0
20260626,ASSAM,FCL,cod,11,10,8,8,7,,,9,2,6,6,7,7,0,7,0,6,0
20260619,MAHARASHTRA,LOI,cod,15,14,8,8,7,0,1,8,6,7,7,7,7,0,7,0,6,0
20260611,TAMIL NADU,EML,cod,7,7,8,8,1,0,1,6,6,5,7,5,7,1,7,0,7,0
20260607,CHHATTISGARH,FCL,cod,7,6,8,8,6,1,5,3,3,3,7,3,7,0,7,0,3,0
20260616,TRIPURA,BSS,cod,10,5,8,8,3,3,5,17,3,4,5,4,7,3,7,0,8,0
20260512,UTTAR PRADESH,MOH,pp,4,3,8,8,4,0,1,2,1,4,4,7,7,0,7,0,4,0
20260421,TELANGANA,PRH,pp,9,9,8,8,6,1,1,7,7,5,7,5,7,1,7,0,8,0
20260527,TAMIL NADU,LOI,cod,10,9,8,8,7,,,4,2,4,5,4,7,3,7,0,10,0
20260414,ANDHRA PRADESH,DFX,pp,10,10,8,8,8,1,1,5,3,6,7,6,7,0,7,0,3,0
20260706,BIHAR,NAH,cod,9,3,8,8,8,0,6,5,4,2,6,2,7,3,7,0,4,0
20260701,DELHI,EMB,pp,6,6,8,8,4,,,7,6,6,6,7,7,0,7,0,4,0
20260518,UTTARAKHAND,FCL,cod,6,5,8,8,5,0,1,4,3,5,7,5,7,0,7,0,6,0
20260516,TELANGANA,EMH,cod,8,3,8,8,8,0,2,7,5,3,7,3,7,1,7,0,3,0
20260504,PUNJAB,LOI,cod,9,8,9,8,5,0,1,3,2,7,7,7,7,0,7,0,3,0
20260427,DELHI,MOH,cod,3,1,9,8,3,1,3,6,5,5,6,5,7,0,7,0,6,0
20260507,UTTAR PRADESH,EMB,pp,5,5,8,8,5,0,1,7,6,6,6,6,7,1,7,0,7,0
20260615,HARYANA,FLO,cod,7,5,9,8,6,0,1,3,3,2,4,3,7,3,7,0,4,0
20260606,ASSAM,NKD,cod,10,10,8,8,3,,,8,4,6,7,6,7,1,7,2,11,0
20260502,ODISHA,KPI,cod,5,4,8,8,5,,,6,4,6,6,7,7,0,7,1,3,1
20260505,GUJARAT,MSR,pp,12,12,10,8,6,2,2,8,5,7,7,7,7,0,7,0,7,0
20260417,HARYANA,FCL,pp,9,9,8,8,6,,,4,3,5,6,6,7,1,7,0,7,0
20260420,PUNJAB,FCL,cod,5,4,8,8,3,1,1,5,2,6,7,6,7,1,7,0,6,0
20260503,PUNJAB,LOI,pp,10,10,8,8,6,2,2,7,7,6,7,6,7,1,7,0,5,0
20260511,DELHI,PRH,pp,7,7,9,8,7,2,2,7,7,5,7,5,7,1,7,0,8,0
20260523,CHHATTISGARH,FLO,cod,6,4,8,8,6,,,3,2,4,5,5,7,1,7,,,
20260525,WEST BENGAL,LOI,pp,8,8,8,8,7,,,6,6,6,6,7,7,0,7,0,1,0
20260710,WEST BENGAL,MSR,pp,5,1,9,8,4,,,5,2,3,3,3,7,1,7,0,7,0
20260613,ASSAM,FCL,pp,7,7,8,8,6,,,4,3,7,7,7,7,0,7,0,14,0
20260620,RAJASTHAN,MOH,cod,8,6,10,8,6,2,4,5,3,3,6,3,7,0,7,0,1,0
20260602,TRIPURA,AWP,cod,8,8,8,8,0,,,1,0,7,7,7,7,0,7,0,8,0
20260504,KERALA,MSR,pp,5,5,8,8,3,2,2,8,5,7,7,7,7,0,7,0,5,0
20260513,TELANGANA,MSR,pp,5,5,9,8,3,,,4,4,5,6,6,7,1,7,0,5,0
20260429,RAJASTHAN,PRH,pp,9,9,8,8,6,,,6,6,6,7,6,7,1,7,0,6,0
20260605,PUNJAB,FCL,cod,7,2,8,8,3,,,1,1,4,5,6,7,1,7,0,4,0
20260520,KERALA,FLO,cod,8,7,8,8,8,0,2,5,1,4,6,4,7,0,7,0,9,0
20260705,TELANGANA,NAH,cod,8,3,8,8,8,0,1,7,3,3,5,3,7,2,7,0,8,0
20260418,RAJASTHAN,ESA,pp,9,9,8,8,8,,,4,2,2,7,2,7,0,7,0,4,0
20260601,TAMIL NADU,MOH,pp,7,7,8,8,6,,,7,4,7,7,7,7,0,7,0,5,0
20260630,TAMIL NADU,EMB,cod,5,5,8,8,4,0,1,3,2,1,4,4,7,1,7,0,5,0
20260529,ANDHRA PRADESH,FLO,cod,5,5,8,8,5,0,3,3,1,2,6,3,7,1,7,0,5,0
20260620,ASSAM,FCL,cod,7,7,8,8,5,,,8,5,5,5,6,7,0,7,0,7,0
20260523,GUJARAT,CUH,pp,7,7,9,8,7,,,5,5,7,7,7,7,0,7,0,6,0
20260622,MAHARASHTRA,MSR,pp,12,11,8,8,3,,,10,4,3,5,4,7,0,7,0,8,0
20260709,JHARKHAND,KIC,cod,9,0,8,8,6,0,2,4,2,3,5,3,7,1,7,0,8,0
20260511,TAMIL NADU,FLO,cod,7,4,8,8,7,1,2,5,4,4,5,4,7,1,7,0,5,0
20260627,ODISHA,FLO,pp,9,9,9,8,6,,,9,5,7,7,7,7,0,7,0,12,0
20260630,RAJASTHAN,KIC,cod,9,7,9,8,5,0,1,6,1,3,4,5,7,1,7,0,6,0
20260418,MADHYA PRADESH,FCL,pp,8,7,8,8,7,,,9,2,7,7,7,7,0,7,0,5,0
20260710,MAHARASHTRA,EMH,pp,8,0,8,8,8,1,1,11,3,7,7,7,7,0,7,1,7,1
20260518,TELANGANA,FCL,pp,13,12,8,8,5,1,1,4,3,1,3,4,7,1,7,0,1,0
20260416,TAMIL NADU,MSR,pp,10,9,12,8,3,6,7,12,2,6,6,7,7,0,7,2,12,1
20260519,KARNATAKA,AWP,pp,2,2,8,8,2,,,2,1,5,5,5,7,1,7,0,2,0
20260502,PUNJAB,LOI,pp,5,5,8,8,3,1,1,5,5,7,7,7,7,0,7,0,8,0
20260430,TELANGANA,FCL,cod,8,8,8,8,7,0,2,3,1,3,5,4,7,0,7,0,7,0
20260520,ODISHA,FLO,pp,9,9,10,8,7,1,1,4,2,5,7,5,7,1,7,0,8,0
20260524,TELANGANA,FCL,pp,9,8,8,8,5,,,10,3,6,7,6,7,0,7,1,5,0
20260512,WEST BENGAL,MOH,cod,12,8,8,8,7,0,1,16,6,4,7,4,7,1,7,0,3,0
20260514,DELHI,NEX,pp,8,8,8,8,8,,,7,7,7,7,7,7,0,7,0,7,0
20260516,HARYANA,CUH,pp,8,8,8,8,8,,,5,4,3,6,4,7,2,7,0,2,0
20260525,MAHARASHTRA,EMH,pp,13,12,8,8,8,,,4,1,6,6,7,7,0,7,0,3,0
20260417,PUNJAB,INW,pp,9,9,10,8,3,,,7,6,5,6,5,7,2,7,0,3,0
20260709,PUDUCHERRY,EMH,pp,8,0,8,8,8,,,13,6,2,6,3,7,4,7,0,4,0
20260621,UTTAR PRADESH,SDD,pp,6,6,8,8,2,,,4,4,6,6,7,7,0,7,0,3,0
20260516,PUNJAB,LOI,pp,6,5,8,8,3,,,7,7,6,7,6,7,1,7,0,11,0
20260422,KERALA,PRH,pp,12,12,9,8,8,3,3,11,3,4,6,5,7,1,7,0,5,0
20260705,BIHAR,NKD,pp,5,5,8,8,3,,,6,6,7,7,7,7,0,7,0,23,0
20260519,WEST BENGAL,FLO,cod,9,5,8,8,6,,,7,5,7,7,7,7,0,7,0,3,0
20260530,ODISHA,FLO,pp,17,17,8,8,8,,,4,3,4,5,6,7,1,7,0,4,0
20260501,PUNJAB,KIC,cod,7,5,8,8,7,,,5,3,4,5,4,7,3,7,0,9,0
20260527,TAMIL NADU,EMB,cod,4,2,8,8,4,1,1,4,3,6,7,6,7,0,7,0,6,0
20260623,PUNJAB,FCL,pp,7,4,8,8,5,1,1,7,6,7,7,7,7,0,7,0,4,0
20260428,UTTARAKHAND,FCL,pp,9,9,8,8,7,,,7,7,7,7,7,7,0,7,0,3,0
20260524,ANDHRA PRADESH,FLO,cod,8,7,9,8,8,0,1,4,2,4,6,5,7,1,7,0,4,0
20260514,MAHARASHTRA,KPI,cod,5,4,8,8,5,0,3,5,2,3,5,4,7,1,7,0,10,0
20260609,MAHARASHTRA,EMH,pp,8,6,8,8,8,,,3,3,6,6,7,7,0,7,0,4,0
20260602,PUDUCHERRY,EMH,pp,8,8,8,8,8,,,1,1,7,7,7,7,0,7,0,8,0
20260624,WEST BENGAL,REH,pp,8,8,8,8,7,,,4,4,7,7,7,7,0,7,0,5,0
20260515,GOA,FCL,pp,9,9,8,8,4,,,8,5,5,7,5,7,1,7,0,3,0
20260608,DELHI,EMB,pp,6,6,8,8,5,,,4,2,2,4,5,7,0,7,0,11,0
20260615,ANDHRA PRADESH,EML,cod,1,1,8,8,1,0,2,,,4,5,5,7,0,7,0,3,0
20260530,KARNATAKA,SDD,pp,6,6,11,8,3,1,2,3,3,4,5,5,7,0,7,0,4,0
20260611,HARYANA,SDD,pp,4,3,9,8,3,1,1,7,5,3,4,6,7,1,7,0,5,0
20260414,ODISHA,FCL,pp,10,9,8,8,5,,,10,5,4,6,5,7,1,7,0,2,0
20260622,ANDHRA PRADESH,ESA,pp,3,3,8,8,3,,,2,1,7,7,7,7,0,7,0,15,0
20260515,MAHARASHTRA,MOH,pp,10,9,8,8,6,,,4,1,4,5,5,7,1,7,0,5,0
20260505,UTTAR PRADESH,MSR,cod,9,8,9,8,4,1,3,3,1,2,5,3,7,2,7,0,3,0
20260421,UTTARAKHAND,FCL,cod,8,8,8,8,7,,,7,7,4,7,4,7,3,7,0,5,0
20260420,TELANGANA,MSR,pp,9,7,9,8,3,1,2,4,4,3,6,4,7,2,7,0,4,0
20260603,WEST BENGAL,BSS,cod,1,1,8,8,1,0,1,3,1,1,3,5,7,2,7,0,5,0
20260602,TELANGANA,ESA,pp,4,4,8,8,1,,,9,2,4,5,4,7,2,7,0,6,0
20260519,MAHARASHTRA,AWP,cod,10,10,8,8,8,,,4,0,5,6,6,7,1,7,2,7,0
20260430,KARNATAKA,SOL,cod,10,7,8,8,3,,,15,3,5,6,6,7,1,7,0,6,0
20260528,KARNATAKA,MSR,pp,10,9,9,8,5,3,3,6,5,7,7,7,7,0,7,0,6,0
20260507,ANDHRA PRADESH,FLO,cod,8,7,8,8,8,0,2,,,2,3,2,7,0,7,0,3,0
20260702,UTTAR PRADESH,ESC,cod,8,6,8,8,8,0,4,10,5,4,6,5,7,0,7,1,11,0
20260527,KARNATAKA,EML,pp,8,8,8,8,0,,,6,6,5,6,5,7,1,7,0,6,0
20260509,ASSAM,FLO,pp,7,7,8,8,6,,,7,3,7,7,7,7,0,7,0,11,0
20260505,ASSAM,FLO,pp,6,6,8,8,5,1,1,7,6,7,7,7,7,0,7,0,9,0
20260707,TAMIL NADU,PRH,pp,7,1,11,8,4,1,1,9,4,7,7,7,7,0,7,0,7,0
20260422,UTTAR PRADESH,INW,cod,7,2,8,8,0,0,2,7,5,5,7,5,7,0,7,0,14,0
20260623,UTTAR PRADESH,SOL,cod,9,6,8,8,3,2,5,8,5,5,7,5,7,1,7,0,8,0
20260710,KERALA,SDD,pp,14,0,8,8,6,,,1,0,3,4,4,7,3,7,0,10,0
20260612,TAMIL NADU,FLO,cod,9,9,9,8,7,0,1,6,2,4,5,4,7,2,7,0,4,0
20260626,UTTARAKHAND,INW,pp,15,15,8,8,0,,,10,5,6,6,7,7,0,7,0,2,0
20260629,HARYANA,DBL,pp,10,10,8,8,0,,,6,4,4,4,7,7,0,7,0,6,0
20260502,WEST BENGAL,FLO,pp,7,7,8,8,7,,,9,5,5,6,6,7,1,7,0,12,0
20260602,ANDHRA PRADESH,FCL,cod,13,9,9,8,5,3,3,7,2,6,7,6,7,0,7,1,9,0
20260617,TELANGANA,IGS,pp,10,10,8,8,5,0,2,8,6,6,6,6,7,0,7,,,
20260625,PUNJAB,FLO,pp,9,8,13,8,8,1,1,3,1,4,4,4,7,2,7,2,10,0
20260503,MAHARASHTRA,MOH,cod,6,4,8,8,4,0,2,12,3,1,6,1,7,0,7,1,7,1
20260531,MADHYA PRADESH,FCL,cod,8,5,8,8,6,0,1,8,3,5,7,5,7,1,7,1,8,1
20260525,JHARKHAND,FLO,pp,5,5,8,8,4,,,7,6,5,6,5,7,0,7,0,3,0
20260507,ODISHA,ESA,pp,34,34,8,8,6,,,2,2,4,4,7,7,0,7,0,9,0
20260601,PUNJAB,FCL,cod,12,10,8,8,8,1,1,6,5,3,5,5,7,0,7,0,6,0
20260709,KERALA,INW,cod,4,1,9,8,3,,,8,2,4,4,7,7,0,7,1,7,1
20260514,DELHI,EMB,cod,8,7,8,8,8,0,1,8,7,6,7,6,7,0,7,0,5,0
20260424,MAHARASHTRA,EMH,pp,10,8,8,8,8,,,9,2,5,6,6,7,0,7,0,9,0
20260502,PUNJAB,PRH,pp,9,9,8,8,3,,,6,6,7,7,7,7,0,7,0,7,0
20260702,MADHYA PRADESH,MOH,cod,8,6,8,8,7,0,3,3,1,0,2,0,7,2,7,0,7,0
20260515,RAJASTHAN,AWP,cod,9,7,8,8,4,1,1,5,2,7,7,7,7,0,7,1,10,0
20260422,MADHYA PRADESH,FLO,pp,10,10,8,8,7,,,4,2,6,6,7,7,0,7,0,11,0
20260609,HIMACHAL PRADESH,FLO,pp,8,7,8,8,7,,,6,2,6,7,6,7,1,7,0,2,0
20260524,MAHARASHTRA,ESC,pp,9,9,8,8,8,1,1,13,7,7,7,7,7,0,7,0,5,0
20260529,TAMIL NADU,EML,cod,4,4,8,8,0,0,2,4,4,2,7,2,8,0,8,0,4,0
20260428,RAJASTHAN,ESA,pp,2,2,9,8,2,,,6,4,3,4,3,8,4,8,0,7,0
20260610,TELANGANA,EML,cod,3,3,8,8,0,,,5,4,4,4,4,8,0,8,1,5,1
20260612,KARNATAKA,INW,cod,17,16,8,8,6,,,8,5,5,7,5,8,1,8,0,9,0
20260603,ASSAM,FLO,pp,9,9,8,8,7,,,4,4,8,8,8,8,0,8,0,4,0
20260619,PUNJAB,FLO,pp,6,6,8,8,5,,,5,3,6,6,8,8,0,8,0,9,0
20260414,WEST BENGAL,KPI,pp,8,8,8,8,8,,,6,3,8,8,8,8,0,8,0,4,0
20260525,RAJASTHAN,ESC,cod,8,4,8,8,8,0,2,10,6,3,6,4,8,0,8,0,4,0
20260619,GUJARAT,KIC,cod,6,5,9,8,4,,,7,1,5,5,6,8,1,8,1,16,0
20260605,TELANGANA,SDD,pp,9,8,9,8,5,,,6,5,5,7,6,8,0,8,0,3,0
20260526,JHARKHAND,MOH,cod,9,5,8,8,6,0,3,14,3,0,3,0,8,1,8,0,12,0
20260526,KARNATAKA,LOI,cod,5,5,8,8,3,,,9,7,8,8,8,8,0,8,0,3,0
20260528,KERALA,MOH,cod,10,5,8,8,6,0,3,3,2,4,7,4,8,0,8,0,5,0
20260708,GUJARAT,FLO,cod,2,1,9,8,2,1,2,,,4,4,5,8,2,8,0,5,0
20260605,DELHI,PRH,pp,8,8,8,8,8,,,7,5,6,6,8,8,0,8,0,5,0
20260615,KERALA,EML,pp,5,5,8,8,0,,,5,4,6,7,7,8,1,8,0,7,0
20260623,CHHATTISGARH,AWP,cod,5,4,8,8,2,,,7,5,6,7,6,8,2,8,0,3,0
20260509,PUNJAB,FCL,cod,2,2,8,8,2,,,4,4,6,6,8,8,0,8,0,8,0
20260608,GUJARAT,ESC,pp,8,8,8,8,8,,,9,7,6,7,7,8,0,8,0,5,0
20260512,KERALA,FLO,cod,8,7,8,8,8,0,1,4,2,6,6,6,8,1,8,0,1,0
20260429,MAHARASHTRA,KPI,cod,17,9,8,8,8,0,4,7,2,3,6,3,8,0,8,0,3,0
20260611,BIHAR,FLO,cod,5,1,9,8,4,0,1,5,4,4,6,5,8,1,8,0,7,0
20260611,KERALA,SDD,pp,5,5,9,8,4,,,12,7,6,7,6,8,0,8,0,8,0
20260605,KARNATAKA,MSR,cod,5,4,10,8,4,3,3,5,4,4,5,5,8,1,8,0,6,0
20260619,DELHI,PRH,pp,8,8,8,8,7,0,1,8,8,7,8,7,8,0,8,0,9,0
20260603,ASSAM,FLO,cod,8,7,8,8,5,0,1,4,1,5,7,5,8,1,8,0,4,0
20260519,GOA,FCL,pp,8,8,8,8,3,,,8,7,7,8,7,8,0,8,0,2,0
20260527,ODISHA,FLO,pp,5,5,8,8,4,1,1,10,2,7,8,7,8,1,8,0,7,0
20260701,PUNJAB,FCL,pp,11,11,8,8,6,,,6,6,6,7,7,8,0,8,0,7,0
20260419,MAHARASHTRA,KPI,cod,10,3,8,8,3,0,1,3,1,2,5,4,8,2,8,0,4,0
20260608,RAJASTHAN,FCL,cod,7,7,9,8,5,1,1,9,3,7,8,7,8,1,8,0,4,0
20260528,MAHARASHTRA,AWP,pp,8,7,8,8,3,,,8,5,7,7,8,8,0,8,0,6,0
20260513,TAMIL NADU,MOH,pp,8,8,8,8,6,,,6,2,6,6,6,8,0,8,0,3,0
20260604,PUNJAB,LOI,pp,8,8,9,8,5,2,2,5,4,7,8,7,8,1,8,0,2,0
20260611,MADHYA PRADESH,ESC,cod,8,4,8,8,8,0,1,8,3,4,6,6,8,0,8,0,7,0
20260611,BIHAR,REH,pp,10,9,8,8,8,,,9,8,6,8,6,8,2,8,0,7,0
20260429,PUNJAB,FLO,pp,7,7,8,8,6,,,3,2,4,6,6,8,2,8,0,2,0
20260523,CHHATTISGARH,KIC,cod,5,5,9,8,4,0,1,6,3,5,6,6,8,0,8,1,4,0
20260630,UTTAR PRADESH,ESC,pp,8,8,8,8,8,1,1,9,7,8,8,8,8,0,8,0,7,0
20260616,MAHARASHTRA,EMH,pp,8,8,8,8,8,1,2,10,3,6,6,8,8,0,8,2,10,1
20260704,NAGALAND,BSS,cod,6,2,8,8,4,,,1,1,1,7,2,8,6,8,0,4,0
20260626,PUNJAB,ESA,pp,3,3,8,8,1,,,8,6,6,8,6,8,2,8,0,8,0
20260525,ANDHRA PRADESH,FLO,cod,8,5,8,8,7,0,2,6,2,4,7,4,8,2,8,1,9,1
20260609,KERALA,LOI,cod,9,7,8,8,6,0,1,7,2,2,4,3,8,2,8,0,6,0
20260429,GUJARAT,KIC,cod,13,11,10,8,5,0,1,4,2,5,7,6,8,1,8,1,4,0
20260709,RAJASTHAN,DBL,pp,16,1,9,8,1,,,6,5,6,7,7,8,1,8,0,6,0
20260424,RAJASTHAN,MOH,cod,8,1,8,8,8,0,3,8,5,6,7,6,8,0,8,3,10,0
